6/25/2014,12939663,5558062,0,49579654,267544,109583
6/26/2014,12956116,5587528,0,49632100,268287,109949
6/27/2014,12968561,5600402,0,49667662,268746,110234
6/28/2014,12979377,5619300,0,49698402,268834,110281
6/29/2014,12994959,5650612,0,49744104,268942,110333
6/30/2014,13011307,5663195,0,49791508,269584,110693
7/1/2014,13027414,5706296,0,49838242,270124,110989
7/2/2014,13044607,5718433,0,49885984,271039,111487
7/3/2014,13057785,5740697,0,49921672,271401,111688
7/4/2014,13065457,5755104,0,49941936,271498,111739
7/5/2014,13075608,5772234,0,49968452,271577,111776
7/6/2014,13092127,5787804,0,50014048,271697,111829
7/7/2014,13109812,5803295,0,50065384,272318,112165
7/8/2014,13127694,5811546,0,50115358,273004,112553
7/9/2014,13146294,5819402,0,50164580,273842,113000
7/10/2014,13163989,5836153,0,50211374,274455,113332
7/11/2014,13177664,5846089,0,50247702,274934,113607
7/12/2014,13189037,5852087,0,50278306,275021,113648
7/13/2014,13206084,5863633,0,50326324,275184,113728
7/14/2014,13227135,5870821,0,50379960,277194,114166
7/15/2014,13243509,5882340,0,50427398,278233,114761
7/16/2014,13263071,5889574,0,50475234,279093,115239
7/17/2014,13277767,5905762,0,50518196,280291,115821
7/18/2014,13293056,5922187,0,50554694,280959,116209
7/19/2014,13318696,5928583,0,50611588,281261,116374
7/20/2014,13334869,5971572,0,50658298,281391,116440
7/21/2014,13350937,5980705,0,50707512,282344,116960
7/22/2014,13367238,5997517,0,50756490,283599,117701
7/23/2014,13385177,6011920,0,50809456,285104,118591
7/24/2014,13402831,6028648,0,50855530,286374,119314
7/25/2014,13413649,6050136,0,50888800,287164,119781
7/26/2014,13423142,6070122,0,50918458,287431,119942
7/27/2014,13438496,6115990,0,50961066,287757,120128
7/28/2014,13456997,6141045,0,51001676,289315,121078
7/29/2014,13475721,6163305,0,51045564,290735,121903
7/30/2014,13492341,6197702,0,51094980,291999,122628
7/31/2014,13509712,6278091,0,51136624,293741,123253
8/1/2014,13524102,6331964,0,51159950,294739,123861
8/2/2014,13539803,6346550,0,51181704,295109,124049
8/3/2014,13555960,6373642,0,51213638,295515,124264
8/4/2014,13572689,6381884,0,51259944,298118,125819
8/5/2014,13587297,6396682,0,51295196,299825,126819
8/6/2014,13598836,6410317,0,51327000,301910,128028
8/7/2014,13609536,6441709,0,51353314,303783,129024
8/8/2014,13619363,6461341,0,51370416,305151,129763
8/9/2014,13626543,6478395,0,51385624,305353,129876
8/10/2014,13632289,6547512,0,51406332,305894,130211
8/11/2014,13644353,6561775,0,51436456,308645,131381
8/12/2014,13653480,6565741,0,51459302,311548,132683
8/13/2014,13659810,6571109,0,51480130,313908,134011
8/14/2014,13673303,6595405,0,51517616,316367,135230
